item_id,category_code,std_name,std_spec,std_unit,part_type,maker,maker_pn,supplier,department,model_ref,stock_prev,stock_current,safety_stock,moq,lead_time,source_file,source_sheet,source_row,original_name_a,original_name_bc,mapping_status,notes,created_at
BA-000049,BA,AllMyT Stand Base,,,스탠드,,,,조립,공용,34.0,,,,,B,조립 자재,263,,AllMyT Stand Base,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000050,BA,체스트 & 베드 STAND,,,스탠드,,,,조립,ADX6000 공용,33.0,,,,,B,조립 자재,265,,체스트 & 베드 STAND,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000051,BA,체스트 & 베드 JOINT ARM,,,스탠드,,,,조립,ADX6000 공용,40.0,,,,,B,조립 자재,266,,체스트 & 베드 JOINT ARM,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000052,BA,체스트 & 베드 ARM PIPE,,,스탠드,,,,조립,ADX6000 공용,42.0,,,,,B,조립 자재,267,,체스트 & 베드 ARM PIPE,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000053,BA,"체스트 & 베드 FIX BLOCK A, B",,,스탠드,,,,조립,ADX6000 공용,40.0,,,,,B,조립 자재,268,,"체스트 & 베드 FIX BLOCK A, B",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000054,BA,스탠드 홀드 (메탈),,,홀드,,,,조립,ADX4000W,0.0,,,,,B,조립 자재,275,,스탠드 홀드 (메탈),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000055,BA,TOP BODY 사출,,,사출,,,,조립,COCOON 메탈 실버 유광,18.0,,,,,B,조립 자재,279,,TOP BODY 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000056,BA,TOP BODY 사출 (케어스트림),,,사출,,,,조립,COCOON 화이트 케어스트림,0.0,,,,,B,조립 자재,281,,TOP BODY 사출 (케어스트림),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000057,BA,BOTTOM BODY 사출,,,사출,,,,조립,COCOON 블랙 유광,4.0,,,,,B,조립 자재,282,,BOTTOM BODY 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000058,BA,BOTTOM BODY 사출,,,사출,,,,조립,COCOON 화이트 케어스트림,0.0,,,,,B,조립 자재,283,,BOTTOM BODY 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000059,BA,POWER BUTTON 사출,,,사출,,,,조립,COCOON 메탈 실버 유광,18.0,,,,,B,조립 자재,284,,POWER BUTTON 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000060,BA,POWER BUTTON 사출,,,사출,,,,조립,COCOON 화이트 케어스트림,0.0,,,,,B,조립 자재,285,,POWER BUTTON 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000061,BA,D링 고리,,,사출,,,,조립,COCOON,40.0,,,,,B,조립 자재,288,,D링 고리,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000062,BA,LOCK KNOB,,,사출,,,,조립,COCOON 화이트 케어스트림,0.0,8.0,,,,B,조립 자재,291,,LOCK KNOB,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000063,BA,LOCK INNER,,,사출,,,,조립,COCOON 화이트 케어스트림,0.0,8.0,,,,B,조립 자재,292,,LOCK INNER,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000064,BA,HAND BODY 사출,,,손잡이,,,,조립,COCOON 화이트 케어스트림,0.0,,,,,B,조립 자재,295,,HAND BODY 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000065,BA,HAND TOP COVER 사출,,,손잡이,,,,조립,COCOON 화이트 케어스트림,0.0,,,,,B,조립 자재,296,,HAND TOP COVER 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000066,BA,SLIDE SWITCH 사출,,,손잡이,,,,조립,COCOON 레드 유광,0.0,,,,,B,조립 자재,299,,SLIDE SWITCH 사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000067,BA,CRADLE FRAME,,,크래들,,,,조립,COCOON 화이트 케어스트림,0.0,,,,,B,조립 자재,308,,CRADLE FRAME,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000068,BA,신주 핀,,,크래들,,,,조립,COCOON,2200.0,,,,,B,조립 자재,309,,신주 핀,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000069,BA,WINDOW (cocoon로고 없음),,,조립,,,,조립,COCOON,119.0,,,,,B,조립 자재,319,,WINDOW (cocoon로고 없음),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000070,BA,POWER SWITCH BD,,,보드,,,,조립,COCOON,26.0,,,,,B,조립 자재,329,,POWER SWITCH BD,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000071,BA,BATTERY BRIDGE BD,,,보드,,,,조립,COCOON,0.0,,,,,B,조립 자재,331,,BATTERY BRIDGE BD,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000072,BA,CRADLE BD,,,보드,,,,조립,COCOON,103.0,,,,,B,조립 자재,332,,CRADLE BD,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000073,BA,TOUCH BD (Atmega128) FFC케이블 케넥트 수정 (신형),FFC케이블,,보드,,,,조립,COCOON,8.0,,,,,B,조립 자재,333,,TOUCH BD (Atmega128)_FFC케이블 케넥트 수정 (신형),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000047,BF,TOP BODY ASS'Y,,,ASS'Y,,,,조립,COCOON 메탈 실버 유광,28.0,,,,,B,조립 자재,336,,TOP BODY ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000048,BF,TOP BODY ASS'Y (cocoon 로고 없는것),,,ASS'Y,,,,조립,COCOON 메탈 실버 유광,2.0,,,,,B,조립 자재,337,,TOP BODY ASS'Y (cocoon 로고 없는것),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000049,BF,TOP BODY ASS'Y,,,ASS'Y,,,,조립,COCOON 화이트 케어스트림,200.0,,,,,B,조립 자재,338,,TOP BODY ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000050,BF,BOTTOM BODY ASS'Y,,,ASS'Y,,,,조립,COCOON 블랙 유광,228.0,,,,,B,조립 자재,339,,BOTTOM BODY ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000051,BF,BOTTOM BODY ASS'Y,,,ASS'Y,,,,조립,COCOON 화이트 케어스트림,200.0,,,,,B,조립 자재,340,,BOTTOM BODY ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000052,BF,HANDLE ASS'Y,,,ASS'Y,,,,조립,COCOON 메탈 실버 유광,54.0,,,,,B,조립 자재,342,,HANDLE ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000053,BF,HANDLE ASS'Y (리모콘 적용 + BAT BOTTOM + 배터리 없는것),,,ASS'Y,,,,조립,COCOON 메탈 실버 유광,17.0,,,,,B,조립 자재,343,,HANDLE ASS'Y (리모콘 적용 + BAT BOTTOM + 배터리 없는것),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000054,BF,HANDLE ASS'Y,,,ASS'Y,,,,조립,COCOON 화이트 케어스트림,200.0,,,,,B,조립 자재,344,,HANDLE ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000055,BF,CRADLE ASS'Y,,,ASS'Y,,,,조립,COCOON 블랙 유광,0.0,0.0,,,,B,조립 자재,345,,CRADLE ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000056,BF,CRADLE ASS'Y,,,ASS'Y,,,,조립,COCOON 화이트 케어스트림,200.0,,,,,B,조립 자재,346,,CRADLE ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000074,BA,원형 십자 아크릴 1 (테두리 얇게 있는 것) 2.0T,,,에이밍,,,,조립,COCOON,226.0,,,,,B,조립 자재,349,,원형 십자 아크릴 1 (테두리 얇게 있는 것) 2.0T,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000075,BA,사각 앞사출,,,에이밍,,,,조립,COCOON 블랙 유광,0.0,,,,,B,조립 자재,351,,사각 앞사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000076,BA,에이밍 라이트 은경,,,에이밍,,,,조립,COCOON,97.0,,,,,B,조립 자재,352,,에이밍 라이트 은경,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000077,BA,LED BODY A (블랙 원형),원형),,에이밍,,,,조립,COCOON 블랙,97.0,,,,,B,조립 자재,353,,LED BODY A (블랙_원형),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000078,BA,LED BODY B (블랙 사각형),사각형),,에이밍,,,,조립,COCOON 블랙,97.0,,,,,B,조립 자재,354,,LED BODY B (블랙_사각형),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000057,BF,에이밍 은경 + LED BD ASS'Y,,,에이밍,,,,조립,COCOON,109.0,,,,,B,조립 자재,355,,에이밍 은경 + LED BD ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000079,BA,에이밍 젠더 (가공품),,,에이밍,,,,조립,COCOON,0.0,,,,,B,조립 자재,356,,에이밍 젠더 (가공품),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000080,BA,POWER SWITCH BD (에이밍용 V3.0.0),,,에이밍,,,,조립,COCOON,35.0,,,,,B,조립 자재,357,,POWER SWITCH BD (에이밍용 V3.0.0),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000081,BA,락커스위치 2핀 ( YHM025-02R 100mm - Black 하네스 3번),,,에이밍,,,,조립,COCOON,0.0,,,,,B,조립 자재,360,,락커스위치 2핀 ( YHM025-02R 100mm - Black 하네스 3번),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000082,BA,코쿤 에이밍라이트 오링 60∮ * 25,60∮ * 25,,에이밍,,,,조립,COCOON,0.0,,,,,B,조립 자재,361,,코쿤 에이밍라이트 오링 [60∮ * 25],assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000058,BF,COCOON 18cm Cone Ass'y (검정 부직포),,,에이밍,,,,조립,COCOON,127.0,,,,,B,조립 자재,362,,COCOON 18cm Cone Ass'y (검정 부직포),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000059,BF,COCOON 20cm Cone Ass'y (검정 부직포),,,에이밍,,,,조립,COCOON,64.0,,,,,B,조립 자재,363,,COCOON 20cm Cone Ass'y (검정 부직포),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000083,BA,락커스위치 2핀 ( YHM025-02R 100mm - White 하네스 3번),,,에이밍,,,,조립,COCOON White,0.0,,,,,B,조립 자재,364,,락커스위치 2핀 ( YHM025-02R 100mm - White 하네스 3번),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000084,BA,BAT BOTTOM,,,에이밍,,,,조립,COCOON 블랙 무광,15.0,,,,,B,조립 자재,365,,BAT BOTTOM,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000085,BA,FRONT L,L,,에이밍,,,,조립,COCOON 블랙 무광,0.0,,,,,B,조립 자재,366,,FRONT_L,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000086,BA,FRONT CAP,CAP,,에이밍,,,,조립,COCOON 블랙 무광,31.0,,,,,B,조립 자재,367,,FRONT_CAP,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000087,BA,사각 앞사출,,,에이밍,,,,조립,COCOON 블랙 무광,0.0,,,,,B,조립 자재,368,,사각 앞사출,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000060,BF,사각 앞사출 ASS'Y (앞사출+십자아크릴+납),,,에이밍,,,,조립,COCOON 블랙 유광,187.0,,,,,B,조립 자재,369,,사각 앞사출 ASS'Y (앞사출+십자아크릴+납),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000061,BF,사각 앞사출 ASS'Y (앞사출+십자아크릴+납),,,에이밍,,,,조립,COCOON 블랙 무광,23.0,,,,,B,조립 자재,370,,사각 앞사출 ASS'Y (앞사출+십자아크릴+납),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000062,BF,TOP BODY ASS'Y (에이밍),,,화이트 사출 아세이,,,,조립,COCOON 화이트 유광,29.0,,,,,B,조립 자재,372,,TOP BODY ASS'Y (에이밍),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000063,BF,BOTTOM BODY ASS'Y,,,화이트 사출 아세이,,,,조립,COCOON 블랙 무광,24.0,,,,,B,조립 자재,373,,BOTTOM BODY ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000064,BF,HANDLE ASS'Y (BAT BOTTOM + 배터리 없는것),,,화이트 사출 아세이,,,,조립,COCOON 화이트 유광,48.0,,,,,B,조립 자재,374,,HANDLE ASS'Y (BAT BOTTOM + 배터리 없는것),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000065,BF,HANDLE ASS'Y (리모콘 적용 + BAT BOTTOM + 배터리 없는것),,,화이트 사출 아세이,,,,조립,COCOON 화이트 유광,17.0,,,,,B,조립 자재,375,,HANDLE ASS'Y (리모콘 적용 + BAT BOTTOM + 배터리 없는것),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000066,BF,CRADLE ASS'Y (프레임 X),,,화이트 사출 아세이,,,,조립,COCOON 화이트 유광,35.0,,,,,B,조립 자재,376,,CRADLE ASS'Y (프레임 X),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000088,BA,배터리 21.0V (5셀),21.0V,,배터리,,,,조립,ADX6000 공용,71.0,,,,,B,조립 자재,378,,배터리_ 21.0V (5셀),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000089,BA,20V 2A 충전기,,,충전기,,,,조립,ADX6000 공용,111.0,,,,,B,조립 자재,382,,20V 2A 충전기,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000090,BA,연아크릴 60∮ - 12T,60∮,,연 아크릴,,,,조립,DX3000 ADX4000W,0.0,,,,,B,조립 자재,393,,연아크릴 [60∮] - 12T,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000091,BA,연아크릴 65∮ - 12T,65∮,,연 아크릴,,,,조립,공용,150.0,,,,,B,조립 자재,394,,연아크릴 [65∮] - 12T,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000092,BA,연아크릴 65∮ - 12T (8T 대용),65∮,,연 아크릴,,,,조립,공용,13.0,,,,,B,조립 자재,396,,연아크릴 [65∮] - 12T (8T 대용),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000093,BA,ADX6000 연아크릴 직사각형 215*195mm - 8T,직사각형 215*195mm 연아크릴,,연 아크릴,,,,조립,ADX6000 공용,3.0,,,,,B,조립 자재,398,,ADX6000_연아크릴 [직사각형 215*195mm] - 8T,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000094,BA,실드 오링 60∮ AN-2.5 에이밍 사용,60∮ AN-2.5,,실리콘,,,,조립,공용,239.0,,,,,B,조립 자재,400,,실드 오링[60∮] _ AN-2.5 에이밍 사용,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000095,BA,ADX4000용 연아크릴 실리콘 오링 4040,,,실리콘,,,,조립,ADX4000W,0.0,,,,,B,조립 자재,402,,ADX4000용 연아크릴 실리콘 오링 4040,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000096,BA,ADX6000 연아크릴 실리콘 오링,연아크릴,,실리콘,,,,조립,ADX6000 공용,26.0,,,,,B,조립 자재,403,,ADX6000_연아크릴 실리콘 오링,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000097,BA,SCREW CAP,,,실리콘,,,,조립,공용,3288.0,,,,,B,조립 자재,404,,SCREW CAP,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000098,BA,FOOT RUBBER,,,실리콘,,,,조립,공용,8014.0,,,,,B,조립 자재,405,,FOOT RUBBER,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000099,BA,실리콘 켑,,,실리콘,,,,조립,DX3000,986.0,,,,,B,조립 자재,406,,실리콘 켑,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000100,BA,우루과이 네임 플레이트,,,네임 플레이트,,,,조립,DX3000,571.0,,,,,B,조립 자재,410,,우루과이 네임 플레이트,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000101,BA,ADX4000 NAME PLATE,,,네임 플레이트,,,,조립,ADX4000W,777.0,,,,,B,조립 자재,411,,ADX4000 NAME PLATE,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000102,BA,실리카겔 부직포 20g,부직포 20g,,포장 자재,,,,조립,공용,486.0,,,,,B,조립 자재,416,,실리카겔 [부직포 20g],assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000103,BA,가방끈(일본에 적용),,,포장 자재,,,,조립,공용,0.0,,,,,B,조립 자재,417,,가방끈(일본에 적용),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000104,BA,제품 스트랩 (호주에 적용),,,포장 자재,,,,조립,공용,0.0,,,,,B,조립 자재,418,,제품 스트랩 (호주에 적용),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000105,BA,사각 줄자 (White),,,포장 자재,,,,조립,ADX6000 공용,38.0,,,,,B,조립 자재,424,,사각 줄자 (White),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000106,BA,i cam 구강 카메라,,,센서,,,,조립,공용,4.0,,,,,B,조립 자재,433,,i cam 구강 카메라,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000107,BA,Rex2 Elite XVS2530 Size 1.5,XVS2530,,센서,,,,조립,공용,8.0,,,,,B,조립 자재,435,,Rex2 Elite [XVS2530] Size 1.5,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000108,BA,Rex2 Elite iRay Size 2.0,iRay,,센서,,,,조립,공용,0.0,,,,,B,조립 자재,436,,Rex2 Elite [iRay] Size 2.0,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000109,BA,"PIXXGEN PIXX1717W (Size 17""x17"")",PIXX1717W,,센서,,,,조립,공용,0.0,,,,,B,조립 자재,444,,"PIXXGEN_ PIXX1717W (Size 17""x17"")",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000110,BA,"CareRay CareView1800Cwe (Size 17""x17"")",CareView1800Cwe,,센서,,,,조립,공용,0.0,,,,,B,조립 자재,445,,"CareRay_ CareView1800Cwe (Size 17""x17"")",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000111,BA,가방+내부FOAM(계란판) 공용,,,가방,,,,조립,COCOON 공용,156.0,,,,,B,조립 자재,449,,가방+내부FOAM(계란판) 공용,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000112,BA,가방+내부FOAM(계란판) 공용,,,가방,,,,조립,ADX6000 공용,123.0,,,,,B,조립 자재,450,,가방+내부FOAM(계란판) 공용,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000113,BA,가방(로고 없는것 )+내부FOAM(계란판),,,가방,,,,조립,COCOON 공용,27.0,,,,,B,조립 자재,452,,가방(로고 없는것 )+내부FOAM(계란판),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000114,BA,디텍터 가방,,,가방,,,,조립,공용,0.0,,,,,B,조립 자재,453,,디텍터 가방,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000115,BA,"DX3000 15cm cone용 내부 FOAM (상판 ,하판,계란판)",15cm cone용,,내부 폼,,,,조립,DX3000,34.0,,,,,B,조립 자재,454,,"DX3000 _ [15cm cone용] 내부 FOAM (상판 ,하판,계란판)",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000116,BA,"ADX4000W 15cm cone용 내부 FOAM (상판 ,하판,계란판)",15cm cone용,,내부 폼,,,,조립,ADX4000W,13.0,,,,,B,조립 자재,456,,"ADX4000W _ [15cm cone용] 내부 FOAM (상판 ,하판,계란판)",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000117,BA,"COCOON 20cm cone용 내부 FOAM (상판 ,하판,계란판)",20cm cone용,,내부 폼,,,,조립,COCOON,42.0,,,,,B,조립 자재,459,,"COCOON _ [20cm cone용] 내부 FOAM (상판 ,하판,계란판)",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000118,BA,"ADX6000 내부 FOAM (상판 ,하판,계란판)",내부,,내부 폼,,,,조립,ADX6000 공용,13.0,,,,,B,조립 자재,460,,"ADX6000 _ 내부 FOAM (상판 ,하판,계란판)",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000119,BA,"SOLO 18cm cone용 내부 FOAM (상판, 하판) Forensic용 손잡이 분리형",18cm cone용,,내부 폼,,,,조립,SOLO,76.0,,,,,B,조립 자재,461,,"SOLO _ [18cm cone용] 내부 FOAM (상판, 하판) Forensic용 손잡이 분리형",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000120,BA,"SOLO 20cm cone용 내부 FOAM (상판, 하판) 손잡이 체결형",20cm cone용,,내부 폼,,,,조립,SOLO,76.0,,,,,B,조립 자재,464,,"SOLO _ [20cm cone용] 내부 FOAM (상판, 하판) 손잡이 체결형",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000121,BA,"DX3000,ADX4000W 카톤 박스 490*460*370",490*460*370 카톤,,제품 박스,,,,조립,DX3000 ADX4000W,120.0,,,,,B,조립 자재,470,,"DX3000,ADX4000W _ 카톤 박스 [490*460*370]",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000122,BA,ADX6000s 카톤 박스 500*460*520,500*460*520 카톤,,제품 박스,,,,조립,ADX6000 공용,211.0,,,,,B,조립 자재,472,,ADX6000s _ 카톤 박스 [500*460*520],assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000123,BA,DX3000M 저가형 에어셀,,,에어셀,,,,조립,,500.0,,,,,B,조립 자재,480,,DX3000M 저가형 에어셀,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000124,BA,Top body 블랙 샌딩,body 블랙,,사출_ 샌딩,,,,조립,SOLO,45.0,,,,,B,조립 자재,481,,Top_body _ 블랙 샌딩,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000125,BA,Bottom Body 블랙 샌딩,블랙,,사출_ 샌딩,,,,조립,SOLO,51.0,,,,,B,조립 자재,482,,Bottom Body _ 블랙 샌딩,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000126,BA,Bat Bottom 블랙 샌딩,Bottom 블랙,,사출_ 샌딩,,,,조립,SOLO,0.0,,,,,B,조립 자재,484,,Bat_Bottom _ 블랙 샌딩,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000127,BA,Power Button 블랙 샌딩,블랙,,사출_ 샌딩,,,,조립,SOLO,6.0,,,,,B,조립 자재,486,,Power Button _ 블랙 샌딩,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000128,BA,Lock Knob 블랙 샌딩,블랙,,사출_ 샌딩,,,,조립,SOLO,54.0,,,,,B,조립 자재,487,,Lock Knob _ 블랙 샌딩,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000129,BA,Lock Inner 블랙,블랙,,사출,,,,조립,SOLO,54.0,,,,,B,조립 자재,494,,Lock Inner _ 블랙,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000130,BA,Hand Topr Cover 블랙,Topr 블랙,,사출,,,,조립,SOLO,0.0,,,,,B,조립 자재,495,,Hand_Topr Cover_ 블랙,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000131,BA,Short PCB Guider 블랙,블랙,,사출,,,,조립,SOLO,0.0,,,,,B,조립 자재,496,,Short PCB Guider _ 블랙,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000132,BA,LCD 가이드 블랙,블랙,,사출,,,,조립,SOLO,0.0,,,,,B,조립 자재,498,,LCD 가이드 _ 블랙,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000133,BA,LCD 창 (PC / 투명 ),창,,SOLO- 확산 아크릴,,,,조립,SOLO,20.0,,,,,B,조립 자재,502,,LCD_창 (PC / 투명 ),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000134,BA,마운트 ( 알루미늄 1/4 PT 탭 x 12mm),1/4,,알루미늄,,,,조립,SOLO,0.0,,,,,B,조립 자재,504,,마운트 ( 알루미늄_1/4 PT 탭 x 12mm),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000135,BA,"Bat 경첩 ( 2Ø, 26.2mm )",경첩,,경첩,,,,조립,SOLO,0.0,0.0,,,,B,조립 자재,505,,"Bat_경첩 ( 2Ø, 26.2mm )",assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000136,BA,Bat Rubber (실리콘/ 양면테잎 적용),Rubber,,실리콘,,,,조립,SOLO,0.0,,,,,B,조립 자재,506,,Bat_Rubber (실리콘/ 양면테잎 적용),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000137,BA,배터리 단자대,단자대,,황동,,,,조립,SOLO,0.0,,,,,B,조립 자재,508,,배터리_단자대,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000138,BA,에이밍 라이트 은경,,,은경,,,,조립,SOLO,0.0,,,,,B,조립 자재,509,,에이밍 라이트 은경,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000139,BA,에이밍 BODY뭉치 블랙,블랙,,사출,,,,조립,SOLO,150.0,,,,,B,조립 자재,511,,에이밍 BODY뭉치 _ 블랙,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000140,BA,에이밍 라이트 PCB 보드,,,PCB BD,,,,조립,SOLO,0.0,,,,,B,조립 자재,512,,에이밍 라이트 PCB 보드,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000141,BA,POWER BD,BD,,PCB BD,,,,조립,SOLO,18.0,,,,,B,조립 자재,513,,POWER_BD,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
